text,label
The transport ministry approved highway expansion connecting Salt Lake and Howrah.,1
Municipal authorities completed the new water treatment facility serving 150 households.,1
TRUTH BOMB: Everything you know about privacy rights is a LIE! Watch before deleted!,0
A multinational summit on climate change concluded with 37 nations signing the agreement.,1
Exports rose by 6.7 percent in the last quarter driven by IT and pharmaceutical sectors.,1
Research published in Nature found that climate change acceleration could transform renewable energy.,1
You WON'T BELIEVE what a famous celebrity said about digital rights! The truth will SHOCK you!,0
SHARE IMMEDIATELY: the UN is planning to ban all cash starting next Monday! Wake up people!,0
CENSORED: This video was removed 50000 times! They don't want you to see what the health minister admitted!,0
The PM held bilateral talks with the UK PM focusing on trade and defense cooperation.,1
Elections in Karnataka saw a voter turnout of 6.7 percent according to the Election Commission.,1
TRUTH BOMB: Everything you know about environmental protection is a LIE! Watch before deleted!,0
DANGEROUS: a soft drink contains garlic paste that causes diabetes! Exposed by whistleblower!,0
CENSORED: This video was removed 37 times! They don't want you to see what the health minister admitted!,0
This photo PROVES that martial law was STAGED! Look carefully at the the reflection!,0
BREAKING: a billionaire CEO exposed in MASSIVE scandal that the media is trying to HIDE from you!!!,0
Did you know? lemon juice mixed with black pepper can cure heart disease in just 3 days! Exposed!,0
The central bank introduced new digital payment regulations to strengthen cybersecurity.,1
Exports rose by 23 percent in the last quarter driven by IT and pharmaceutical sectors.,1
You WON'T BELIEVE what the health minister said about labor regulations! The truth will SHOCK you!,0
ALERT: Scientists CONFIRM that baking soda causes kidney failure! Big pharma doesn't want you to know!,0
Municipal authorities completed the new water treatment facility serving 2400 households.,1
BREAKING: a famous actor exposed in MASSIVE scandal that the media is trying to HIDE from you!!!,0
BREAKING: a billionaire CEO exposed in MASSIVE scandal that the media is trying to HIDE from you!!!,0
100% TRUE: My friend who works at a military base confirmed that 5G mind control is happening right now!,0
The stock market closed lower as investors reacted to quarterly earnings reports.,1
Scientists at IIT Delhi published research showing a novel material for batteries in a peer-reviewed journal.,1
Did you know? coconut oil mixed with honey can cure heart disease in just 3 days! Exposed!,0
Exports rose by 15 percent in the last quarter driven by IT and pharmaceutical sectors.,1
The ISRO successfully launched RISAT-3 from the Sriharikota space centre.,1
Unemployment figures showed a marginal improvement dropping to 7.0 percent in urban areas.,1
The transport ministry approved highway expansion connecting Andheri and Noida.,1
Elections in Uttar Pradesh saw a voter turnout of 23 percent according to the Election Commission.,1
Government insider LEAKED documents proving flat earth! Exposed share now!,0
Rainfall in Northeast was recorded at 3000 croremm which is above the seasonal average.,1
The ISRO successfully launched NavIC-2 from the Sriharikota space centre.,1
The Reserve Bank maintained the repo rate at 5.2 percent citing stable inflation.,1
Secret meeting between a top politician and a controversial figure EXPOSED! NWO agenda revealed!,0
VIRAL: a powerful businessman caught on secret camera doing install tracking chips! Video going viral before it gets taken down!,0
DANGEROUS: a soft drink contains baking soda that causes cancer! Exposed by whistleblower!,0
You WON'T BELIEVE what a famous celebrity said about environmental protection! The truth will SHOCK you!,0
Municipal authorities completed the new water treatment facility serving 37 households.,1
Municipal authorities completed the new water treatment facility serving 12 households.,1
TRUTH BOMB: Everything you know about privacy rights is a LIE! Watch before deleted!,0
Foreign direct investment increased by 31 percent year over year in the manufacturing sector.,1
This photo PROVES that a currency ban was STAGED! Look carefully at the the timestamp!,0
Did you know? turmeric water mixed with honey can cure heart disease in just 3 days! Exposed!,0
REVEALED: a superpower has been secretly building biological agents to use against the economy!,0
A multinational summit on climate change concluded with 85 nations signing the agreement.,1
BREAKING: a billionaire CEO exposed in MASSIVE scandal that the media is trying to HIDE from you!!!,0
Exposed corrupt officials exposed exposed exposed! Must share wake up!!,0
The PM held bilateral talks with the UK PM focusing on trade and defense cooperation.,1
The Reserve Bank maintained the repo rate at 7.0 percent citing stable inflation.,1
Exposed exposed! the health minister secretly owns 12 properties worth 1200 crore crores!,0
WARNING: If you ban all cash you will face legal action! Exposed by insider source!,0
According to the latest census data the population growth rate has declined to 6.5 percent.,1
Foreign direct investment increased by 23 percent year over year in the manufacturing sector.,1
EXPOSED: the UN caught RED-HANDED doing manipulating elections! Share before they DELETE this!,0
Exposed exposed! the health minister secretly owns 2400 properties worth 500 crore crores!,0
According to the latest census data the population growth rate has declined to 7.0 percent.,1
A multinational summit on climate change concluded with 2400 nations signing the agreement.,1
DANGEROUS: a popular toothpaste contains coconut oil that causes diabetes! Exposed by whistleblower!,0
The Reserve Bank maintained the repo rate at 3.8 percent citing stable inflation.,1
ALERT: Scientists CONFIRM that lemon juice causes diabetes! Big pharma doesn't want you to know!,0
Exports rose by 8.5 percent in the last quarter driven by IT and pharmaceutical sectors.,1
ALERT: Scientists CONFIRM that lemon juice causes COVID variants! Big pharma doesn't want you to know!,0
The education ministry announced reforms to the national curriculum effective next academic year.,1
The transport ministry approved highway expansion connecting Banjara Hills and Howrah.,1
Government insider LEAKED documents proving chemtrails! Exposed share now!,0
DANGEROUS: a soft drink contains garlic paste that causes COVID variants! Exposed by whistleblower!,0
The government announced new infrastructure spending of 3000 crore for Central development projects.,1
The agriculture ministry reported a record harvest of wheat this season.,1
The transport ministry approved highway expansion connecting Salt Lake and Thane.,1
